axis_id,t,position,velocity,accel,force
axis_0,7.26,14.45826196270988,-55.05997256634922,-63.396242428736905,5.2702267595453645
axis_0,7.2700000000000005,13.914227398405098,-55.681813081955255,-60.967314496349914,5.6101686948295715
axis_0,7.28,13.316252157165309,-56.279229714042415,-58.51164428483624,6.587580575990844
axis_0,7.29,12.750988029446814,-56.85196041593101,-56.03030893231152,5.006453756759004
axis_0,7.3,12.211055566608493,-57.399753969006376,-53.52439683446986,5.025299963374289
axis_0,7.3100000000000005,11.626633080181819,-57.92237009291132,-50.995007167178734,4.930306094596403
axis_0,7.32,11.054711356917629,-58.41957955094128,-48.44324940434334,6.415895972341068
axis_0,7.33,10.453407999835932,-58.891164250595004,-45.870242831255055,5.291688218222081
axis_0,7.34,9.87156227668667,-59.33691733923723,-43.27711605363529,5.480480439934042
axis_0,7.3500000000000005,9.273672212946542,-59.7566432948311,-40.66500650259189,5.2621340210093015
axis_0,7.36,8.6865092561159,-60.15015801170025,-38.03505993570587,4.961336256215164
axis_0,7.37,8.083734784096903,-60.517288881284195,-35.388429934461335,5.285804407615683
axis_0,7.38,7.428299175057888,-60.857874867849674,-32.72627739824923,6.602156633615566
axis_0,7.390000000000001,6.805580732212869,-61.17176657912661,-30.04977003515622,6.038561765653112
axis_0,7.4,6.257385632485863,-61.458826331836086,-27.360081849772058,4.885398627330505
axis_0,7.41,5.645193939437017,-61.71892821208324,-24.658392628229198,5.604859023409432
axis_0,7.42,4.9826499410928795,-61.951958130586924,-21.94588742071233,4.8343917337409685
axis_0,7.43,4.345294148741499,-62.15781387272317,-19.223756021654143,4.33094072342051
axis_0,7.44,3.761977703349321,-62.33640514335989,-16.493192447853783,5.697755309178773
axis_0,7.45,3.1544706625566508,-62.48765360646327,-13.755394414740689,5.736839118223258
axis_0,7.46,2.5462871904182256,-62.61149291945859,-11.011562811017482,5.648542890522426
axis_0,7.47,1.8940415373214912,-62.70786876233026,-8.26290117190958,4.859253154684186
axis_0,7.48,1.2488352779443215,-62.776738861448315,-5.510615151256239,4.9794256135928086
axis_0,7.49,0.610409984069044,-62.81807300811113,-2.7559119926700237,5.406296406654099
axis_0,7.5,0.00022902583348474872,-62.831853071795855,-3.1433771999162995e-13,5.195748018674057
axis_0,7.51,-0.6342578905783565,-62.81807300811113,2.7559119926696294,4.771767634526445
axis_0,7.5200000000000005,-1.2765709699905219,-62.77673886144832,5.510615151255845,4.12765060934712
axis_0,7.53,-1.8427404728621064,-62.70786876233027,8.262901171909185,4.962751817777038
axis_0,7.54,-2.474631931927954,-62.61149291945861,11.011562811016857,5.413988054619587
axis_0,7.55,-3.1131329243584416,-62.48765360646329,13.755394414740296,4.244413160581443
axis_0,7.5600000000000005,-3.7784140148852705,-62.33640514335991,16.493192447853392,5.131379840491534
axis_0,7.57,-4.3653904703863775,-62.157813872723196,19.223756021653752,4.94664630472323
axis_0,7.58,-4.990269873293046,-61.951958130586966,21.94588742071171,5.124921011542016
axis_0,7.59,-5.612588525087608,-61.71892821208328,24.658392628228807,5.154915777980919
axis_0,7.6000000000000005,-6.212357419191869,-61.45882633183613,27.36008184977167,4.3408998428106855
axis_0,7.61,-6.8378186804624255,-61.17176657912662,30.049770035156065,3.8489939947515444
axis_0,7.62,-7.445896330219497,-60.85787486784975,32.72627739824862,4.360205406411281
axis_0,7.63,-8.054856492790481,-60.517288881284244,35.38842993446096,5.041183927840607
axis_0,7.640000000000001,-8.664138080174075,-60.150158011700306,38.03505993570549,4.295450352820309
axis_0,7.65,-9.306182053842639,-59.75664329483116,40.66500650259151,4.189452846508761
axis_0,7.66,-9.864326980609283,-59.336917339237296,43.27711605363491,3.5960248589298063
axis_0,7.67,-10.468285258831397,-58.89116425059507,45.870242831254686,5.353465706292749
axis_0,7.68,-11.069333399693063,-58.41957955094135,48.44324940434298,4.860669991685642
axis_0,7.69,-11.591831261177058,-57.92237009291135,50.995007167178585,4.803674610959229
axis_0,7.7,-12.167519385456243,-57.39975396900645,53.52439683446949,4.873757728776039
axis_0,7.71,-12.746194334946182,-56.851960415931146,56.03030893231095,4.649685243424096
axis_0,7.72,-13.333951107210686,-56.27922971404245,58.5116442848361,4.210882803632845
axis_0,7.73,-13.87186855117674,-55.68181308195534,60.967314496349566,4.22317389525911
axis_0,7.74,-14.452369159439423,-55.05997256634926,63.39624242873676,4.063587306551364
axis_0,7.75,-14.995944054462013,-54.413980927026564,65.7973626739289,5.567370377207502
axis_0,7.76,-15.562679708603081,-53.7441215172704,68.16962202122909,4.500915501590029
axis_0,7.7700000000000005,-16.066864023279916,-53.05068815955681,70.5119799192841,3.964359586855788
axis_0,7.78,-16.600538758731794,-52.33398501667493,72.82340893250337,4.402661063218126
axis_0,7.79,-17.147460072869567,-51.59432645831036,75.10289519172869,3.638495189545197
axis_0,7.8,-17.63458151101051,-50.832036923152614,77.3494388389494,4.870575480855904
axis_0,7.8100000000000005,-18.139568037148333,-50.047450776585976,79.56205446587212,3.7625667798028704
axis_0,7.82,-18.598482185016426,-49.24091216402487,81.73977154615599,4.318821045893767
axis_0,7.83,-19.104835425890403,-48.4127748599614,83.88163486111463,4.576852830248534
axis_0,7.84,-19.602389210921285,-47.56340211278718,85.98670491870924,4.212253366117341
axis_0,7.8500000000000005,-20.068942444569725,-46.693166485461006,88.05405836563968,4.043539086371532
axis_0,7.86,-20.535528930298547,-45.80244969209088,90.08278839235678,3.9785803835349762
axis_0,7.87,-20.993958495096816,-44.89164243050069,92.07200513082098,3.922284440786401
axis_0,7.88,-21.45582893293186,-43.96114421085766,94.02083604482692,3.6399417360870445
axis_0,7.890000000000001,-21.872079860194447,-43.01136318043452,95.92842631272559,3.6818053439830325
axis_0,7.9,-22.30926672945489,-42.042715944581424,97.79393920237968,4.625077948609375
axis_0,7.91,-22.73485798033114,-41.05562738399045,99.61655643817937,3.8102391001797877
axis_0,7.92,-23.105172846982686,-40.05053046832768,101.39547855996732,3.4513320011449315
axis_0,7.930000000000001,-23.502978426576533,-39.02786606631892,103.12992527370726,3.5663110155804856
axis_0,7.94,-23.931631690953232,-37.988082752370616,104.81913579374594,4.355390463312318
axis_0,7.95,-24.272963523998282,-36.93163660980925,106.46236917652067,4.124277825019821
axis_0,7.96,-24.61456224629312,-35.85899103082864,108.05890464556065,4.048440775415573
axis_0,7.97,-24.966452746525036,-34.77061651323135,109.60804190764263,3.6218575394799566
axis_0,7.98,-25.30932102820276,-33.66699045405156,111.10910145996452,4.020189346833449
axis_0,7.99,-25.66014954067716,-32.548596940154354,112.56142488819567,3.3951730472839166
axis_0,8.0,-25.997663020092514,-31.415926535898024,113.96437515528098,3.571154878650456
axis_0,8.01,-26.310874377863023,-30.269476067956973,115.31733688086538,4.170442223630079
axis_0,8.02,-26.57921527884137,-29.10974840739697,116.61971661122021,4.1078334706127135
axis_0,8.03,-26.863767206495055,-27.93725224909911,117.87094307955192,3.1654774366654803
axis_0,8.040000000000001,-27.119064951748484,-26.752501888629972,119.07046745657783,3.214996194846683
axis_0,8.05,-27.38436413627117,-25.556016996654225,120.21776359126133,3.6840328899428045
axis_0,8.06,-27.65853912078561,-24.348322390989487,121.31232824159946,4.4802714599520055
axis_0,8.07,-27.918178694224757,-23.129947806404278,122.35368129536108,2.647552688933126
axis_0,8.08,-28.124841816696943,-21.90142766225946,123.3413659806794,3.7332434855474155
axis_0,8.09,-28.326946483228195,-20.66330082809303,124.27494906640834,2.895413778857206
axis_0,8.1,-28.53573715376236,-19.416110387254914,125.1540210521513,3.2562497287944985
axis_0,8.11,-28.731142808123554,-18.16040339869229,125.97819634788182,3.3818065446697796
axis_0,8.120000000000001,-28.889819307630347,-16.896730656992055,126.74711344307585,3.345001978085067
axis_0,8.13,-29.067573988687137,-15.625646450783707,127.46043506528235,3.2802272884774495
axis_0,8.14,-29.2199284078693,-14.347708319609604,128.11784832806245,3.5432351758784453
axis_0,8.15,-29.338198965328097,-13.063476809370107,128.7190648682315,3.2651508155840023
axis_0,8.16,-29.476657373463233,-11.773515226450293,129.26382097234438,2.7953404314798913
axis_0,8.17,-29.574999024335565,-10.478389390633842,129.75187769236953,3.9109407506556315
axis_0,8.18,-29.67270590843259,-9.178667386916652,130.18302095049918,3.8925275841299585
axis_0,8.19,-29.78622961945616,-7.874919316325546,130.55706163305095,3.9334151030396183
axis_0,8.2,-29.845281683525503,-6.567717045854003,130.87383567341917,2.7378499088155492
axis_0,8.21,-29.8660302386868,-5.257633957620849,131.13320412404033,3.6547197874178194
axis_0,8.22,-29.964043443102828,-3.945244697367678,131.33505321733972,3.8409493352610546
axis_0,8.23,-30.016017991945162,-2.6311249223984614,131.47929441563394,2.98571472063192
axis_0,8.24,-30.030657407310215,-1.3158510490790125,131.56586444996614,3.5049155988787963
axis_0,8.25,-29.999417801068468,-1.5393254719815556e-13,131.5947253478581,3.441866677344817
axis_0,8.26,-29.992802158684714,1.3158510490787048,131.56586444996614,4.421404304071864
axis_0,8.27,-29.976037120074253,2.6311249223983766,131.47929441563394,4.463563773357999
axis_0,8.28,-29.916518056269584,3.94524469736737,131.33505321733978,2.670781710692492
axis_0,8.290000000000001,-29.948242466147192,5.257633957620765,131.13320412404033,4.752224213989738
axis_0,8.3,-29.82773818355959,6.567717045853697,130.87383567341922,3.0506042963709277
axis_0,8.31,-29.73221227539826,7.87491931632546,130.55706163305095,4.002164595191996
axis_0,8.32,-29.700725604187486,9.178667386916347,130.18302095049927,4.001340490987383
axis_0,8.33,-29.587477242350957,10.478389390633538,129.75187769236965,3.023160830973339
axis_0,8.34,-29.483675360205254,11.77351522644999,129.2638209723445,3.7732030208265153
axis_0,8.35,-29.36231494293573,13.063476809370023,128.71906486823153,3.479011726766259
axis_0,8.36,-29.213892326295287,14.347708319609303,128.1178483280626,3.816796648006454
axis_0,8.370000000000001,-29.028945128185246,15.625646450783625,127.4604350652824,3.662461409497366
axis_0,8.38,-28.858129270420008,16.896730656991974,126.74711344307589,4.153425892488635
axis_0,8.39,-28.726303710462815,18.16040339869221,125.97819634788188,3.6017205252749305
axis_0,8.4,-28.493594284573323,19.416110387254623,125.15402105215148,3.489478190844114
axis_0,8.41,-28.330579577584757,20.663300828092733,124.27494906640854,4.131467561172368
axis_0,8.42,-28.08338586422276,21.90142766225917,123.34136598067963,3.8842749981914624
axis_0,8.43,-27.895160549640625,23.129947806404196,122.35368129536114,3.971241968328066
axis_0,8.44,-27.653273391134118,24.348322390989203,121.31232824159972,3.2849119364879495
axis_0,8.45,-27.399054239825215,25.55601699665394,120.21776359126159,3.1070504228368594
axis_0,8.46,-27.081234500393254,26.752501888629894,119.0704674565779,3.358898349674619
axis_0,8.47,-26.854327095685477,27.937252249099032,117.87094307955199,3.3460216668005867
axis_0,8.48,-26.60025266753548,29.1097484073967,116.61971661122053,4.063794265479635
axis_0,8.49,-26.26982044391042,30.2694760679567,115.3173368808657,4.1735320050812295
axis_0,8.5,-25.987998764274888,31.41592653589776,113.9643751552813,3.6233967495571395
axis_0,8.51,-25.670722808473236,32.54859694015429,112.56142488819576,4.432413119171416
axis_0,8.52,-25.311665737862644,33.666990454051486,111.1091014599646,4.417742808629541
axis_0,8.53,-24.98701550954762,34.7706165132311,109.608041907643,3.8723175971351176
axis_0,8.540000000000001,-24.628904755720907,35.85899103082857,108.05890464556076,3.3573303005279227
axis_0,8.55,-24.270230126811096,36.93163660980919,106.46236917652077,4.574162833155349
axis_0,8.56,-23.889165878193783,37.98808275237055,104.81913579374604,3.774696447449501
axis_0,8.57,-23.5023044018265,39.02786606631886,103.12992527370736,3.8875424122267264
axis_0,8.58,-23.154136621927837,40.050530468327445,101.39547855996771,3.674427623033029
axis_0,8.59,-22.696520216180513,41.055627383990384,99.61655643817949,3.419612253373766
axis_0,8.6,-22.31398515271847,42.04271594458136,97.79393920237979,3.150963046626261
axis_0,8.61,-21.897904805353598,43.011363180434294,95.92842631272602,4.222981220646523
axis_0,8.620000000000001,-21.435348613861294,43.961144210857604,94.02083604482705,3.536590453602484
axis_0,8.63,-20.988220595334646,44.891642430500625,92.0720051308211,5.480270603728365
axis_0,8.64,-20.550283301152106,45.802449692090825,90.08278839235689,3.4301425498007276
axis_0,8.65,-20.057297553612415,46.69316648546095,88.0540583656398,3.3676128529710265
axis_0,8.66,-19.62946162303064,47.56340211278698,85.98670491870972,4.274938451821559
axis_0,8.67,-19.130858567436235,48.412774859961196,83.88163486111513,4.808520754860609
axis_0,8.68,-18.64613089104801,49.24091216402481,81.73977154615612,4.100573158054143
axis_0,8.69,-18.138905191278102,50.047450776585784,79.56205446587263,4.3792225378000715
axis_0,8.700000000000001,-17.627980283081268,50.832036923152565,77.34943883894955,3.1965484128319352
axis_0,8.71,-17.14156488952538,51.59432645831031,75.10289519172883,3.805173875627471
axis_0,8.72,-16.587260823751194,52.33398501667489,72.82340893250353,3.6331048115662012
axis_0,8.73,-16.07354380200323,53.05068815955677,70.51197991928424,3.248736882557563
axis_0,8.74,-15.578649206260206,53.74412151727024,68.16962202122966,4.281449602952245
axis_0,8.75,-15.039171828808037,54.413980927026415,65.79736267392947,3.128586189194778
axis_0,8.76,-14.452856608910084,55.05997256634922,63.396242428736926,3.6162715058037005
axis_0,8.77,-13.903300399951652,55.6818130819552,60.96731449635014,4.0364590503134945
axis_0,8.78,-13.341123777819426,56.27922971404231,58.51164428483668,3.917404313247065
axis_0,8.790000000000001,-12.773938396082832,56.85196041593101,56.03030893231154,4.559535313755923
axis_0,8.8,-12.19758809548379,57.39975396900642,53.524396834469655,4.5426851313375405
axis_0,8.81,-11.606514601366149,57.922370092911315,50.99500716717875,4.865625993289573
axis_0,8.82,-11.06595867855875,58.41957955094123,48.443249404343575,4.824005037329319
axis_0,8.83,-10.48060085151257,58.89116425059496,45.87024283125529,5.047548323697963
axis_0,8.84,-9.88786587931528,59.33691733923727,43.27711605363508,4.505740829887596
axis_0,8.85,-9.26473149790512,59.75664329483106,40.66500650259212,4.6882079588459105
axis_0,8.86,-8.646054960761328,60.15015801170021,38.03505993570611,4.822209155542883
axis_0,8.870000000000001,-8.076221407222807,60.517288881284195,35.38842993446135,4.667448617772612
axis_0,8.88,-7.510730611828816,60.85787486784973,32.7262773982488,4.428368014294182
axis_0,8.89,-6.884605960571897,61.17176657912661,30.049770035156236,4.49125242766413
axis_0,8.9,-6.254011458988756,61.458826331836086,27.360081849772072,4.279353264608375
axis_0,8.91,-5.632594015321738,61.71892821208323,24.658392628229443,4.929736443076323
axis_0,8.92,-5.011230174028191,61.95195813058694,21.945887420712115,4.702839292883267
axis_0,8.93,-4.381719234412798,62.15781387272317,19.22375602165416,4.449288581837997
axis_0,8.94,-3.7662319335456824,62.336405143359876,16.49319244785403,4.480877739991242
axis_0,8.950000000000001,-3.1148671058187754,62.48765360646327,13.755394414740705,4.238007941207123
axis_0,8.96,-2.523855646083064,62.611492919458605,11.011562811017033,5.363903905620128
axis_0,8.97,-1.9009619450689235,62.707868762330264,8.262901171909363,4.945123055471924
axis_0,8.98,-1.24669210110563,62.776738861448315,5.510615151256256,4.505786509619563
axis_0,8.99,-0.6589854378993207,62.81807300811112,2.755911992670274,5.3728602449759695
axis_0,9.0,0.007793834106378,62.831853071795855,9.669423550915768e-14,4.719775595102813
axis_0,9.01,0.6303236601751729,62.81807300811113,-2.755911992669613,4.328163316318916
axis_0,9.02,1.2533207620775253,62.77673886144833,-5.510615151255595,5.57342462520336
axis_0,9.03,1.9154811080222476,62.707868762330286,-8.262901171908704,4.825637284510907
axis_0,9.040000000000001,2.4978911510636053,62.6114929194586,-11.011562811017308,4.92106721989408
axis_0,9.05,3.177059861440082,62.48765360646328,-13.755394414740513,5.177382705076068
axis_0,9.06,3.755488377944522,62.33640514335991,-16.493192447853378,5.759294461741511
axis_0,9.07,4.356950527972862,62.15781387272322,-19.223756021653507,5.229143188276769
axis_0,9.08,5.00446079310295,61.951958130586945,-21.945887420711923,4.650594557001537
axis_0,9.09,5.59991453356531,61.718928212083284,-24.658392628228793,5.553010473934675
axis_0,9.1,6.222315607576419,61.45882633183615,-27.360081849771426,5.0693726740957725
axis_0,9.11,6.858466769319853,61.171766579126675,-30.049770035155593,6.28648829093071
axis_0,9.120000000000001,7.4718082567186865,60.857874867849695,-32.72627739824906,5.372474969748339
axis_0,9.13,8.055151264452887,60.517288881284216,-35.388429934461165,4.285861981973565
axis_0,9.14,8.690702011235041,60.150158011700306,-38.03505993570547,5.612230181494542
axis_0,9.15,9.293659986408773,59.75664329483116,-40.665006502591496,6.435824387692532
axis_0,9.16,9.894725437288756,59.336917339237296,-43.2771160536349,6.2812601143805695
axis_0,9.17,10.467749687796926,58.89116425059507,-45.87024283125467,6.438335215361003
axis_0,9.18,11.071005154781972,58.41957955094135,-48.44324940434296,5.042306736336282
axis_0,9.19,11.587851625003493,57.922370092911436,-50.99500716717814,6.0373495776665385
axis_0,9.200000000000001,12.195741161301482,57.39975396900636,-53.52439683446991,5.249107694745347
axis_0,9.21,12.75603864182572,56.851960415931046,-56.030308932311364,5.750813637056072
axis_0,9.22,13.341439892770348,56.27922971404246,-58.51164428483609,5.0304765544075245
axis_0,9.23,13.887452069211855,55.68181308195534,-60.96731449634955,5.372716170238432
axis_0,9.24,14.449287066212461,55.05997256634926,-63.39624242873675,5.384507162470766
axis_0,9.25,15.037643497604046,54.41398092702657,-65.79736267392889,6.1992776400713065
axis_0,9.26,15.53741588526543,53.74412151727041,-68.16962202122907,6.1774000748945195
axis_0,9.27,16.083079695713604,53.05068815955694,-70.51197991928369,5.942150057133901
axis_0,9.28,16.5971010907018,52.33398501667494,-72.82340893250336,5.154876614837321
axis_0,9.290000000000001,17.122921296292102,51.594326458310235,-75.10289519172906,5.7002506345517885
axis_0,9.3,17.633677902382892,50.83203692315262,-77.34943883894938,5.508619636967345
axis_0,9.31,18.146939927190658,50.047450776585976,-79.5620544658721,6.341736550640805
axis_0,9.32,18.65773955906026,49.24091216402488,-81.73977154615598,6.520814096826058
axis_0,9.33,19.15566757241273,48.4127748599614,-83.88163486111462,6.484328777638475
axis_0,9.34,19.608810521341294,47.56340211278718,-85.98670491870922,5.602521196276645
axis_0,9.35,20.085709128486375,46.69316648546116,-88.05405836563934,4.6339293483935435
axis_0,9.36,20.51339588767684,45.802449692091045,-90.08278839235643,5.143339709828001
axis_0,9.370000000000001,20.988142680552667,44.89164243050054,-92.07200513082131,6.760308499811154
axis_0,9.38,21.452986178281765,43.96114421085767,-94.02083604482692,5.8710815497892925
axis_0,9.39,21.88637819541065,43.01136318043453,-95.92842631272556,5.7180906319995595
axis_0,9.4,22.298576958977666,42.042715944581595,-97.79393920237935,6.936047384934206
axis_0,9.41,22.727579548744036,41.055627383990455,-99.61655643817936,6.768072556221797
axis_0,9.42,23.12521261745351,40.050530468327686,-101.3954785599673,6.167994225123576
axis_0,9.43,23.534809844940316,39.0278660663191,-103.12992527370695,6.02883864045677
axis_0,9.44,23.901684723864943,37.98808275237081,-104.81913579374564,6.128744270629728
axis_0,9.450000000000001,24.263395864937017,36.93163660980908,-106.46236917652094,6.327106890756155
axis_0,9.46,24.641193099149774,35.85899103082865,-108.05890464556063,7.031747454360359
axis_0,9.47,24.9290253337859,34.77061651323136,-109.60804190764262,6.460615573183761
axis_0,9.48,25.337495479788103,33.66699045405175,-111.10910145996425,6.629506404772591
axis_0,9.49,25.58795954831089,32.54859694015436,-112.56142488819566,6.867681444775845
axis_0,9.5,25.946292845385024,31.41592653589803,-113.96437515528098,5.714200105164447
axis_0,9.51,26.298235773334678,30.26947606795698,-115.31733688086538,6.6918909663028145
axis_0,9.52,26.595657963681717,29.109748407396978,-116.61971661122021,6.182020991516014
axis_0,9.53,26.848104231579555,27.937252249099117,-117.8709430795519,5.085520042472735
axis_0,9.540000000000001,27.130569533143003,26.752501888629975,-119.07046745657782,5.293155807706123
axis_0,9.55,27.43377454905029,25.556016996654233,-120.21776359126132,5.861259380704558
axis_0,9.56,27.646213945023533,24.348322390989495,-121.31232824159946,6.64840634167904
axis_0,9.57,27.9381529828956,23.12994780640428,-122.35368129536107,6.451564511502524
axis_0,9.58,28.1184212876932,21.90142766225947,-123.3413659806794,6.498106337825669
axis_0,9.59,28.33945183066203,20.663300828093035,-124.27494906640834,7.392036296699567
axis_0,9.6,28.56403297682454,19.41611038725492,-125.15402105215128,5.792039967012823
axis_0,9.61,28.722205468285868,18.160403398692296,-125.97819634788182,6.422262569206238
axis_0,9.620000000000001,28.87483012431593,16.896730656992062,-126.74711344307585,6.596961611603395
axis_0,9.63,29.05530028482504,15.625646450783716,-127.46043506528235,6.084738183423779
axis_0,9.64,29.20665487147099,14.34770831960961,-128.11784832806245,6.47453172685121
axis_0,9.65,29.317133188970136,13.063476809370115,-128.7190648682315,5.667246734058536
axis_0,9.66,29.463500880433834,11.7735152264503,-129.26382097234438,7.178383984730546
axis_0,9.67,29.565037270235184,10.478389390633849,-129.75187769236953,6.13818677934054
axis_0,9.68,29.69665714403338,9.17866738691666,-130.18302095049918,7.4996085818337335
axis_0,9.69,29.76413327691803,7.874919316325553,-130.55706163305092,6.471934890012989
axis_0,9.700000000000001,29.83000094606525,6.567717045853788,-130.8738356734192,7.0058096257520015
axis_0,9.71,29.892662138872677,5.257633957620857,-131.13320412404033,6.468087854378679
axis_0,9.72,29.945264293216265,3.9452446973676847,-131.33505321733972,6.481668176512143
axis_0,9.73,29.986021186959547,2.631124922398469,-131.47929441563394,6.206669578537284
axis_0,9.74,29.973426259671978,1.3158510490790203,-131.56586444996614,6.559232989895407
axis_0,9.75,29.979168247347573,1.6162722997304274e-13,-131.5947253478581,6.658999347207024
axis_0,9.76,30.015514088553417,-1.3158510490786972,-131.56586444996614,6.107541770754679
axis_0,9.77,29.965438165521658,-2.6311249223983695,-131.47929441563394,6.436162037218345
axis_0,9.78,29.912465010996215,-3.9452446973673623,-131.33505321733978,6.191990659613851
axis_0,9.790000000000001,29.903662031672795,-5.257633957620757,-131.13320412404033,7.644571323681676
axis_0,9.8,29.84492425716886,-6.567717045853689,-130.87383567341922,6.4469174580966015
axis_0,9.81,29.732826734289198,-7.874919316325453,-130.55706163305095,7.260788127819996
axis_0,9.82,29.682759623198926,-9.17866738691634,-130.18302095049927,6.386097334040638
axis_0,9.83,29.59459277396373,-10.478389390633529,-129.75187769236965,6.608637876373212
axis_0,9.84,29.476105250894808,-11.773515226449982,-129.2638209723445,5.8127488402704
axis_0,9.85,29.357067651689405,-13.063476809370018,-128.71906486823153,6.243685105166776
axis_0,9.86,29.17928170423301,-14.347708319609296,-128.1178483280626,6.565635689704365
axis_0,9.870000000000001,29.06411563695886,-15.625646450783618,-127.4604350652824,7.24587665717288
axis_0,9.88,28.88882460874035,-16.896730656991966,-126.7471134430759,6.5557352390346235
axis_0,9.89,28.70992912278752,-18.160403398692203,-125.97819634788188,7.1278394268946
axis_0,9.9,28.54910660104301,-19.416110387254616,-125.15402105215149,6.746949329544191
axis_0,9.91,28.36087659733794,-20.663300828092726,-124.27494906640855,7.230265225088566
axis_0,9.92,28.154347085848787,-21.901427662259163,-123.34136598067963,6.376401875585311
axis_0,9.93,27.919590734077673,-23.12994780640419,-122.35368129536114,7.58977608415828
axis_0,9.94,27.653699864022443,-24.348322390989196,-121.31232824159973,6.140096625925691
axis_0,9.950000000000001,27.413418132538556,-25.556016996654137,-120.2177635912614,5.987087269365067
axis_0,9.96,27.160148031416288,-26.752501888629887,-119.0704674565779,5.752214153854513
axis_0,9.97,26.873776366168364,-27.937252249099025,-117.870943079552,7.509079976138154
axis_0,9.98,26.588722660694682,-29.109748407396694,-116.61971661122053,6.739029155155771
axis_0,9.99,26.30567546395346,-30.269476067956692,-115.3173368808657,6.1473996533756425
axis_0,10.0,25.979576460612687,-31.415926535897754,-113.96437515528132,6.923549454113408
axis_0,10.01,25.646342066087794,-32.54859694015409,-112.561424888196,6.626892482799654
axis_0,10.02,25.32154830374377,-33.66699045405148,-111.10910145996462,7.24955562394082
axis_0,10.03,25.000315428857718,-34.77061651323109,-109.608041907643,5.475465444695196
axis_0,10.040000000000001,24.634536139835145,-35.85899103082856,-108.05890464556077,6.09904375954343
axis_0,10.05,24.277314030785774,-36.93163660980918,-106.4623691765208,5.982264799591007
axis_0,10.06,23.909299125569937,-37.988082752370545,-104.81913579374606,5.207953538831993
axis_0,10.07,23.503306890517273,-39.02786606631885,-103.12992527370737,6.705703788378608
axis_0,10.08,23.13052224654633,-40.05053046832744,-101.39547855996773,6.020571586262007
axis_0,10.09,22.717428521621944,-41.05562738399021,-99.6165564381798,6.50530818597092
axis_0,10.1,22.26964850258364,-42.04271594458135,-97.7939392023798,7.2946032053808985
axis_0,10.11,21.897904918466136,-43.01136318043429,-95.92842631272603,5.916831095218317
axis_0,10.120000000000001,21.424165494108987,-43.9611442108576,-94.02083604482706,5.861132528120629
axis_0,10.13,20.95679830853731,-44.89164243050047,-92.07200513082145,6.108827095632049
axis_0,10.14,20.515512303668938,-45.80244969209082,-90.0827883923569,6.520444335384738
axis_0,10.15,20.05349728755221,-46.69316648546094,-88.05405836563983,5.7203393968832135
axis_0,10.16,19.603661586076374,-47.563402112786974,-85.98670491870973,5.664650107419096
axis_0,10.17,19.117242682349858,-48.412774859961196,-83.88163486111515,6.484730619743722
axis_0,10.18,18.62769676899654,-49.24091216402481,-81.73977154615613,6.121041332336485
axis_0,10.19,18.15036748518097,-50.04745077658578,-79.56205446587265,4.884534540791155
axis_0,10.200000000000001,17.64035507599807,-50.83203692315256,-77.34943883894957,5.268981978704157
axis_0,10.21,17.12772798794589,-51.594326458310185,-75.10289519172925,6.606688283440255
axis_0,10.22,16.609943046446894,-52.33398501667488,-72.82340893250354,6.031051465404421
axis_0,10.23,16.087126542729973,-53.05068815955676,-70.51197991928426,5.422642226949872
axis_0,10.24,15.498651214358423,-53.74412151727024,-68.16962202122967,5.691835685442207
axis_0,10.25,14.992711234954811,-54.41398092702641,-65.79736267392948,5.75661833640084
axis_0,10.26,14.409006021761709,-55.05997256634921,-63.39624242873694,6.090497191292657
axis_0,10.27,13.899602252131885,-55.6818130819552,-60.967314496350156,5.015812355250401
axis_0,10.28,13.338962716103449,-56.27922971404231,-58.51164428483669,5.246478199442167
axis_0,10.290000000000001,12.794289392448025,-56.851960415931,-56.030308932311556,5.775146814779307
axis_0,10.3,12.225851980128418,-57.39975396900642,-53.52439683446967,5.560187674365975
axis_0,10.31,11.629523094528162,-57.922370092911315,-50.99500716717877,5.867202970996511
axis_0,10.32,11.033729358992465,-58.41957955094123,-48.44324940434359,4.937433130347221
axis_0,10.33,10.466864641905472,-58.891164250594954,-45.870242831255304,5.701422409118388
axis_0,10.34,9.85544104941105,-59.33691733923727,-43.2771160536351,6.039091779796613
axis_0,10.35,9.27048197821963,-59.75664329483106,-40.66500650259214,5.706934765137067
axis_0,10.36,8.690676634673476,-60.15015801170021,-38.03505993570612,5.5031035652975095
axis_0,10.370000000000001,8.05643919153823,-60.51728888128419,-35.38842993446137,5.3554379296399155
axis_0,10.38,7.476810187730477,-60.85787486784973,-32.72627739824881,4.95560925436153
axis_0,10.39,6.86407413069354,-61.171766579126604,-30.04977003515625,5.30652700894609
axis_0,10.4,6.218254888190223,-61.458826331836086,-27.360081849772087,5.941720462666845
axis_0,10.41,5.640917320136185,-61.71892821208323,-24.658392628229457,5.221557718578529
axis_0,10.42,5.01703372839053,-61.95195813058694,-21.94588742071213,4.80525112539995
axis_0,10.43,4.384529374619873,-62.15781387272317,-19.223756021654175,4.973000998460927
axis_0,10.44,3.744750537768685,-62.33640514335987,-16.49319244785405,5.288424998984428
axis_0,10.450000000000001,3.1186697776581362,-62.48765360646327,-13.75539441474072,4.970035696311059
axis_0,10.46,2.4995820484313804,-62.611492919458605,-11.01156281101705,5.368168406530042
